route,date,date_end,ridership,num_days_in_month,ridership_per_day
103,2018-01-01,2018-01-31,8369.0,31,269.96774193548384
103,2018-02-01,2018-02-28,9338.0,28,333.5
103,2018-03-01,2018-03-31,8372.0,31,270.06451612903226
103,2018-04-01,2018-04-30,8970.0,30,299.0
103,2018-05-01,2018-05-31,9570.0,31,308.7096774193548
103,2018-06-01,2018-06-30,8373.0,30,279.1
103,2018-07-01,2018-07-31,8166.0,31,263.4193548387097
103,2018-08-01,2018-08-31,9190.0,31,296.4516129032258
103,2018-09-01,2018-09-30,8013.0,30,267.1
103,2018-10-01,2018-10-31,9413.0,31,303.64516129032256
103,2018-11-01,2018-11-30,7966.0,30,265.53333333333336
103,2018-12-01,2018-12-31,7304.0,31,235.61290322580646
103,2019-01-01,2019-01-31,8087.0,31,260.8709677419355
103,2019-02-01,2019-02-28,7198.0,28,257.07142857142856
103,2019-03-01,2019-03-31,7701.0,31,248.41935483870967
103,2019-04-01,2019-04-30,8281.0,30,276.03333333333336
103,2019-05-01,2019-05-31,9248.0,31,298.3225806451613
103,2019-06-01,2019-06-30,8045.0,30,268.1666666666667
103,2019-07-01,2019-07-31,7887.0,31,254.41935483870967
103,2019-08-01,2019-08-31,8360.0,31,269.6774193548387
103,2019-09-01,2019-09-30,9012.0,30,300.4
103,2019-10-01,2019-10-31,9484.0,31,305.93548387096774
103,2019-11-01,2019-11-30,8390.0,30,279.6666666666667
103,2019-12-01,2019-12-31,6842.0,31,220.70967741935485
103,2020-01-01,2020-01-31,8418.0,31,271.5483870967742
103,2020-02-01,2020-02-29,7195.0,29,248.10344827586206
103,2020-03-01,2020-03-31,5726.0,31,184.70967741935485
103,2020-04-01,2020-04-30,337.0,30,11.233333333333333
103,2021-09-01,2021-09-30,3149.0,30,104.96666666666667
103,2021-10-01,2021-10-31,3695.0,31,119.19354838709677
103,2021-11-01,2021-11-30,3634.0,30,121.13333333333334
103,2021-12-01,2021-12-31,3813.0,31,123.0
103,2022-01-01,2022-01-31,3143.0,31,101.38709677419355
103,2022-02-01,2022-02-28,4203.0,28,150.10714285714286
103,2022-03-01,2022-03-31,5380.0,31,173.5483870967742
103,2022-04-01,2022-04-30,5044.0,30,168.13333333333333
103,2022-05-01,2022-05-31,5508.0,31,177.67741935483872
103,2022-06-01,2022-06-30,5398.0,30,179.93333333333334
103,2022-07-01,2022-07-31,5182.0,31,167.16129032258064
103,2022-08-01,2022-08-31,5778.0,31,186.38709677419354
103,2022-09-01,2022-09-30,4618.0,30,153.93333333333334
103,2022-10-01,2022-10-31,4255.0,31,137.25806451612902
103,2022-11-01,2022-11-30,3920.0,30,130.66666666666666
103,2022-12-01,2022-12-31,3916.0,31,126.3225806451613
103,2023-01-01,2023-01-31,3916.0,31,126.3225806451613
103,2023-02-01,2023-02-28,3531.0,28,126.10714285714286
103,2023-03-01,2023-03-31,4184.0,31,134.96774193548387
103,2023-04-01,2023-04-30,4032.0,30,134.4
103,2023-05-01,2023-05-31,4344.0,31,140.1290322580645
103,2023-06-01,2023-06-30,4043.0,30,134.76666666666668
103,2023-07-01,2023-07-31,3372.0,31,108.7741935483871
103,2023-08-01,2023-08-31,3911.0,31,126.16129032258064
103,2023-09-01,2023-09-30,4792.0,30,159.73333333333332
104,2018-01-01,2018-01-31,389.0,31,12.548387096774194
104,2018-02-01,2018-02-28,393.0,28,14.035714285714286
104,2018-03-01,2018-03-31,350.0,31,11.290322580645162
104,2018-04-01,2018-04-30,451.0,30,15.033333333333333
104,2018-05-01,2018-05-31,498.0,31,16.06451612903226
104,2018-06-01,2018-06-30,565.0,30,18.833333333333332
104,2018-07-01,2018-07-31,674.0,31,21.741935483870968
104,2018-08-01,2018-08-31,583.0,31,18.806451612903224
104,2018-10-01,2018-10-31,663.0,31,21.387096774193548
104,2018-11-01,2018-11-30,488.0,30,16.266666666666666
104,2018-12-01,2018-12-31,325.0,31,10.483870967741936
104,2019-01-01,2019-01-31,472.0,31,15.225806451612904
104,2019-02-01,2019-02-28,460.0,28,16.428571428571427
104,2019-03-01,2019-03-31,657.0,31,21.193548387096776
104,2019-04-01,2019-04-30,458.0,30,15.266666666666667
104,2019-05-01,2019-05-31,468.0,31,15.096774193548388
104,2019-06-01,2019-06-30,323.0,30,10.766666666666667
104,2019-07-01,2019-07-31,634.0,31,20.451612903225808
104,2019-08-01,2019-08-31,464.0,31,14.96774193548387
104,2019-09-01,2019-09-30,716.0,30,23.866666666666667
104,2019-10-01,2019-10-31,575.0,31,18.548387096774192
104,2019-11-01,2019-11-30,504.0,30,16.8
104,2019-12-01,2019-12-31,427.0,31,13.774193548387096
104,2020-01-01,2020-01-31,490.0,31,15.806451612903226
104,2020-02-01,2020-02-29,407.0,29,14.03448275862069
104,2020-03-01,2020-03-31,255.0,31,8.225806451612904
104,2020-04-01,2020-04-30,21.0,30,0.7
104,2021-09-01,2021-09-30,160.0,30,5.333333333333333
104,2021-10-01,2021-10-31,222.0,31,7.161290322580645
104,2021-11-01,2021-11-30,193.0,30,6.433333333333334
104,2021-12-01,2021-12-31,178.0,31,5.741935483870968
104,2022-01-01,2022-01-31,183.0,31,5.903225806451613
104,2022-02-01,2022-02-28,186.0,28,6.642857142857143
104,2022-03-01,2022-03-31,205.0,31,6.612903225806452
104,2022-04-01,2022-04-30,200.0,30,6.666666666666667
104,2022-05-01,2022-05-31,302.0,31,9.741935483870968
104,2022-06-01,2022-06-30,282.0,30,9.4
104,2022-07-01,2022-07-31,259.0,31,8.35483870967742
104,2022-08-01,2022-08-31,189.0,31,6.096774193548387
105,2018-01-01,2018-01-31,3622.0,31,116.83870967741936
105,2018-02-01,2018-02-28,5228.0,28,186.71428571428572
105,2018-03-01,2018-03-31,4404.0,31,142.06451612903226
105,2018-04-01,2018-04-30,4533.0,30,151.1
105,2018-05-01,2018-05-31,4987.0,31,160.8709677419355
105,2018-06-01,2018-06-30,4460.0,30,148.66666666666666
105,2018-07-01,2018-07-31,4906.0,31,158.25806451612902
105,2018-08-01,2018-08-31,4039.0,31,130.29032258064515
105,2018-09-01,2018-09-30,4651.0,30,155.03333333333333
105,2018-10-01,2018-10-31,4566.0,31,147.29032258064515
105,2018-11-01,2018-11-30,4116.0,30,137.2
105,2018-12-01,2018-12-31,3269.0,31,105.45161290322581
105,2019-01-01,2019-01-31,4066.0,31,131.16129032258064
105,2019-02-01,2019-02-28,3784.0,28,135.14285714285714
105,2019-03-01,2019-03-31,4736.0,31,152.7741935483871
105,2019-04-01,2019-04-30,4665.0,30,155.5
105,2019-05-01,2019-05-31,5029.0,31,162.2258064516129
105,2019-06-01,2019-06-30,4193.0,30,139.76666666666668
105,2019-07-01,2019-07-31,3851.0,31,124.2258064516129
105,2019-08-01,2019-08-31,3822.0,31,123.29032258064517
105,2019-09-01,2019-09-30,4287.0,30,142.9
105,2019-10-01,2019-10-31,4842.0,31,156.19354838709677
105,2019-11-01,2019-11-30,3924.0,30,130.8
105,2019-12-01,2019-12-31,3673.0,31,118.48387096774194
105,2020-01-01,2020-01-31,4303.0,31,138.80645161290323
105,2020-02-01,2020-02-29,3744.0,29,129.10344827586206
105,2020-03-01,2020-03-31,3023.0,31,97.51612903225806
105,2020-04-01,2020-04-30,147.0,30,4.9
105,2021-09-01,2021-09-30,2325.0,30,77.5
105,2021-10-01,2021-10-31,2622.0,31,84.58064516129032
105,2021-11-01,2021-11-30,2953.0,30,98.43333333333334
105,2021-12-01,2021-12-31,3046.0,31,98.25806451612904
105,2022-01-01,2022-01-31,2718.0,31,87.6774193548387
105,2022-02-01,2022-02-28,2404.0,28,85.85714285714286
105,2022-03-01,2022-03-31,3135.0,31,101.12903225806451
105,2022-04-01,2022-04-30,2820.0,30,94.0
105,2022-05-01,2022-05-31,3144.0,31,101.41935483870968
105,2022-06-01,2022-06-30,2539.0,30,84.63333333333334
105,2022-07-01,2022-07-31,1915.0,31,61.774193548387096
105,2022-08-01,2022-08-31,2596.0,31,83.74193548387096
105,2022-09-01,2022-09-30,3834.0,30,127.8
105,2022-10-01,2022-10-31,4151.0,31,133.90322580645162
105,2022-11-01,2022-11-30,3919.0,30,130.63333333333333
105,2022-12-01,2022-12-31,3170.0,31,102.25806451612904
105,2023-01-01,2023-01-31,3530.0,31,113.87096774193549
105,2023-02-01,2023-02-28,4065.0,28,145.17857142857142
105,2023-03-01,2023-03-31,4100.0,31,132.25806451612902
105,2023-04-01,2023-04-30,3341.0,30,111.36666666666666
105,2023-05-01,2023-05-31,3713.0,31,119.7741935483871
105,2023-06-01,2023-06-30,3082.0,30,102.73333333333333
105,2023-07-01,2023-07-31,2979.0,31,96.09677419354838
105,2023-08-01,2023-08-31,3556.0,31,114.70967741935483
105,2023-09-01,2023-09-30,4515.0,30,150.5
115,2018-01-01,2018-01-31,5102.0,31,164.58064516129033
115,2018-02-01,2018-02-28,5766.0,28,205.92857142857142
115,2018-03-01,2018-03-31,5411.0,31,174.5483870967742
115,2018-04-01,2018-04-30,6031.0,30,201.03333333333333
115,2018-05-01,2018-05-31,6177.0,31,199.25806451612902
115,2018-06-01,2018-06-30,5913.0,30,197.1
115,2018-07-01,2018-07-31,5969.0,31,192.5483870967742
115,2018-08-01,2018-08-31,6287.0,31,202.80645161290323
115,2018-09-01,2018-09-30,5045.0,30,168.16666666666666
115,2018-10-01,2018-10-31,5991.0,31,193.25806451612902
115,2018-11-01,2018-11-30,5713.0,30,190.43333333333334
115,2018-12-01,2018-12-31,4752.0,31,153.29032258064515
115,2019-01-01,2019-01-31,5474.0,31,176.58064516129033
115,2019-02-01,2019-02-28,4748.0,28,169.57142857142858
115,2019-03-01,2019-03-31,5517.0,31,177.96774193548387
115,2019-04-01,2019-04-30,5146.0,30,171.53333333333333
115,2019-05-01,2019-05-31,5589.0,31,180.29032258064515
115,2019-06-01,2019-06-30,4616.0,30,153.86666666666667
115,2019-07-01,2019-07-31,4833.0,31,155.90322580645162
115,2019-08-01,2019-08-31,4448.0,31,143.48387096774192
115,2019-09-01,2019-09-30,4451.0,30,148.36666666666667
115,2019-10-01,2019-10-31,5251.0,31,169.38709677419354
115,2019-11-01,2019-11-30,4602.0,30,153.4
115,2019-12-01,2019-12-31,4120.0,31,132.90322580645162
115,2020-01-01,2020-01-31,4405.0,31,142.09677419354838
115,2020-02-01,2020-02-29,4953.0,29,170.79310344827587
115,2020-03-01,2020-03-31,3629.0,31,117.06451612903226
115,2020-04-01,2020-04-30,269.0,30,8.966666666666667
115,2021-09-01,2021-09-30,2222.0,30,74.06666666666666
115,2021-10-01,2021-10-31,2692.0,31,86.83870967741936
115,2021-11-01,2021-11-30,3383.0,30,112.76666666666667
115,2021-12-01,2021-12-31,3115.0,31,100.48387096774194
115,2022-01-01,2022-01-31,2327.0,31,75.06451612903226
115,2022-02-01,2022-02-28,2426.0,28,86.64285714285714
115,2022-03-01,2022-03-31,3133.0,31,101.06451612903226
115,2022-04-01,2022-04-30,3220.0,30,107.33333333333333
115,2022-05-01,2022-05-31,3388.0,31,109.29032258064517
115,2022-06-01,2022-06-30,3622.0,30,120.73333333333333
115,2022-07-01,2022-07-31,3249.0,31,104.80645161290323
115,2022-08-01,2022-08-31,3305.0,31,106.61290322580645
115,2022-09-01,2022-09-30,4939.0,30,164.63333333333333
115,2022-10-01,2022-10-31,4301.0,31,138.74193548387098
115,2022-11-01,2022-11-30,4049.0,30,134.96666666666667
115,2022-12-01,2022-12-31,3970.0,31,128.06451612903226
115,2023-01-01,2023-01-31,4179.0,31,134.80645161290323
115,2023-02-01,2023-02-28,3466.0,28,123.78571428571429
115,2023-03-01,2023-03-31,3926.0,31,126.64516129032258
115,2023-04-01,2023-04-30,3627.0,30,120.9
115,2023-05-01,2023-05-31,4265.0,31,137.58064516129033
115,2023-06-01,2023-06-30,3724.0,30,124.13333333333334
115,2023-07-01,2023-07-31,3246.0,31,104.70967741935483
115,2023-08-01,2023-08-31,3872.0,31,124.90322580645162
115,2023-09-01,2023-09-30,4315.0,30,143.83333333333334
120,2018-01-01,2018-01-31,9672.0,31,312.0
120,2018-02-01,2018-02-28,10131.0,28,361.82142857142856
120,2018-03-01,2018-03-31,10299.0,31,332.2258064516129
120,2018-04-01,2018-04-30,9818.0,30,327.26666666666665
120,2018-05-01,2018-05-31,10702.0,31,345.2258064516129
120,2018-06-01,2018-06-30,10191.0,30,339.7
120,2018-07-01,2018-07-31,10456.0,31,337.2903225806452
120,2018-08-01,2018-08-31,11455.0,31,369.51612903225805
120,2018-09-01,2018-09-30,10523.0,30,350.76666666666665
120,2018-10-01,2018-10-31,11122.0,31,358.7741935483871
120,2018-11-01,2018-11-30,9914.0,30,330.46666666666664
120,2018-12-01,2018-12-31,9236.0,31,297.93548387096774
120,2019-01-01,2019-01-31,10700.0,31,345.16129032258067
120,2019-02-01,2019-02-28,9894.0,28,353.35714285714283
120,2019-03-01,2019-03-31,9316.0,31,300.51612903225805
120,2019-04-01,2019-04-30,10391.0,30,346.3666666666667
120,2019-05-01,2019-05-31,9883.0,31,318.80645161290323
120,2019-06-01,2019-06-30,8756.0,30,291.8666666666667
120,2019-07-01,2019-07-31,10045.0,31,324.03225806451616
120,2019-08-01,2019-08-31,11656.0,31,376.0
120,2019-09-01,2019-09-30,8859.0,30,295.3
120,2019-10-01,2019-10-31,9622.0,31,310.38709677419354
120,2019-11-01,2019-11-30,8826.0,30,294.2
120,2019-12-01,2019-12-31,7507.0,31,242.16129032258064
120,2020-01-01,2020-01-31,9579.0,31,309.0
120,2020-02-01,2020-02-29,8313.0,29,286.6551724137931
120,2020-03-01,2020-03-31,7507.0,31,242.16129032258064
120,2020-04-01,2020-04-30,353.0,30,11.766666666666667
120,2021-09-01,2021-09-30,2589.0,30,86.3
120,2021-10-01,2021-10-31,2949.0,31,95.12903225806451
120,2021-11-01,2021-11-30,2945.0,30,98.16666666666667
120,2021-12-01,2021-12-31,2659.0,31,85.7741935483871
120,2022-01-01,2022-01-31,2838.0,31,91.54838709677419
120,2022-02-01,2022-02-28,2593.0,28,92.60714285714286
120,2022-03-01,2022-03-31,3148.0,31,101.54838709677419
120,2022-04-01,2022-04-30,2970.0,30,99.0
120,2022-05-01,2022-05-31,3583.0,31,115.58064516129032
120,2022-06-01,2022-06-30,3806.0,30,126.86666666666666
120,2022-07-01,2022-07-31,3072.0,31,99.09677419354838
120,2022-08-01,2022-08-31,3154.0,31,101.74193548387096
120,2022-09-01,2022-09-30,3268.0,30,108.93333333333334
120,2022-10-01,2022-10-31,3500.0,31,112.90322580645162
120,2022-11-01,2022-11-30,3514.0,30,117.13333333333334
120,2022-12-01,2022-12-31,3115.0,31,100.48387096774194
120,2023-01-01,2023-01-31,3887.0,31,125.38709677419355
120,2023-02-01,2023-02-28,4240.0,28,151.42857142857142
120,2023-03-01,2023-03-31,3937.0,31,127.0
120,2023-04-01,2023-04-30,3140.0,30,104.66666666666667
120,2023-05-01,2023-05-31,3689.0,31,119.0
120,2023-06-01,2023-06-30,3937.0,30,131.23333333333332
120,2023-07-01,2023-07-31,3448.0,31,111.2258064516129
120,2023-08-01,2023-08-31,4830.0,31,155.80645161290323
120,2023-09-01,2023-09-30,3958.0,30,131.93333333333334
150,2018-01-01,2018-01-31,4576.0,31,147.61290322580646
150,2018-02-01,2018-02-28,3976.0,28,142.0
150,2018-03-01,2018-03-31,4686.0,31,151.16129032258064
150,2018-04-01,2018-04-30,4765.0,30,158.83333333333334
150,2018-05-01,2018-05-31,5114.0,31,164.96774193548387
150,2018-06-01,2018-06-30,5091.0,30,169.7
150,2018-07-01,2018-07-31,4894.0,31,157.8709677419355
150,2018-08-01,2018-08-31,5263.0,31,169.7741935483871
150,2018-09-01,2018-09-30,4353.0,30,145.1
150,2018-10-01,2018-10-31,5571.0,31,179.70967741935485
150,2018-11-01,2018-11-30,4547.0,30,151.56666666666666
150,2018-12-01,2018-12-31,3137.0,31,101.19354838709677
150,2019-01-01,2019-01-31,4203.0,31,135.58064516129033
150,2019-02-01,2019-02-28,3767.0,28,134.53571428571428
150,2019-03-01,2019-03-31,4361.0,31,140.67741935483872
150,2019-04-01,2019-04-30,4816.0,30,160.53333333333333
150,2019-05-01,2019-05-31,4744.0,31,153.03225806451613
150,2019-06-01,2019-06-30,4385.0,30,146.16666666666666
150,2019-07-01,2019-07-31,4519.0,31,145.7741935483871
150,2019-08-01,2019-08-31,4340.0,31,140.0
150,2019-09-01,2019-09-30,4375.0,30,145.83333333333334
150,2019-10-01,2019-10-31,4637.0,31,149.58064516129033
150,2019-11-01,2019-11-30,3872.0,30,129.06666666666666
150,2019-12-01,2019-12-31,3589.0,31,115.7741935483871
150,2020-01-01,2020-01-31,3635.0,31,117.25806451612904
150,2020-02-01,2020-02-29,3232.0,29,111.44827586206897
150,2020-03-01,2020-03-31,2575.0,31,83.06451612903226
150,2020-04-01,2020-04-30,120.0,30,4.0
150,2021-09-01,2021-09-30,925.0,30,30.833333333333332
150,2021-10-01,2021-10-31,1098.0,31,35.41935483870968
150,2021-11-01,2021-11-30,1448.0,30,48.266666666666666
150,2021-12-01,2021-12-31,1528.0,31,49.29032258064516
150,2022-01-01,2022-01-31,1668.0,31,53.806451612903224
150,2022-02-01,2022-02-28,1258.0,28,44.92857142857143
150,2022-03-01,2022-03-31,1840.0,31,59.354838709677416
150,2022-04-01,2022-04-30,1690.0,30,56.333333333333336
150,2022-05-01,2022-05-31,1906.0,31,61.483870967741936
150,2022-06-01,2022-06-30,2251.0,30,75.03333333333333
150,2022-07-01,2022-07-31,1602.0,31,51.67741935483871
150,2022-08-01,2022-08-31,2040.0,31,65.80645161290323
150,2022-09-01,2022-09-30,2211.0,30,73.7
150,2022-10-01,2022-10-31,2332.0,31,75.2258064516129
150,2022-11-01,2022-11-30,2432.0,30,81.06666666666666
150,2022-12-01,2022-12-31,2062.0,31,66.51612903225806
150,2023-01-01,2023-01-31,1833.0,31,59.12903225806452
150,2023-02-01,2023-02-28,1853.0,28,66.17857142857143
150,2023-03-01,2023-03-31,2293.0,31,73.96774193548387
150,2023-04-01,2023-04-30,1791.0,30,59.7
150,2023-05-01,2023-05-31,2294.0,31,74.0
150,2023-06-01,2023-06-30,2379.0,30,79.3
150,2023-07-01,2023-07-31,1726.0,31,55.67741935483871
150,2023-08-01,2023-08-31,1848.0,31,59.61290322580645
150,2023-09-01,2023-09-30,2094.0,30,69.8
154,2018-01-01,2018-01-31,8595.0,31,277.258064516129
154,2018-02-01,2018-02-28,8143.0,28,290.82142857142856
154,2018-03-01,2018-03-31,9017.0,31,290.8709677419355
154,2018-04-01,2018-04-30,10388.0,30,346.26666666666665
154,2018-05-01,2018-05-31,10656.0,31,343.741935483871
154,2018-06-01,2018-06-30,10169.0,30,338.96666666666664
154,2018-07-01,2018-07-31,10439.0,31,336.741935483871
154,2018-08-01,2018-08-31,10593.0,31,341.7096774193548
154,2018-09-01,2018-09-30,10668.0,30,355.6
154,2018-10-01,2018-10-31,12608.0,31,406.7096774193548
154,2018-11-01,2018-11-30,10285.0,30,342.8333333333333
154,2018-12-01,2018-12-31,7663.0,31,247.19354838709677
154,2019-01-01,2019-01-31,9016.0,31,290.83870967741933
154,2019-02-01,2019-02-28,9096.0,28,324.85714285714283
154,2019-03-01,2019-03-31,9882.0,31,318.7741935483871
154,2019-04-01,2019-04-30,9986.0,30,332.8666666666667
154,2019-05-01,2019-05-31,10482.0,31,338.1290322580645
154,2019-06-01,2019-06-30,9012.0,30,300.4
154,2019-07-01,2019-07-31,9371.0,31,302.2903225806452
154,2019-08-01,2019-08-31,8323.0,31,268.48387096774195
154,2019-09-01,2019-09-30,10039.0,30,334.6333333333333
154,2019-10-01,2019-10-31,9703.0,31,313.0
154,2019-11-01,2019-11-30,8941.0,30,298.03333333333336
154,2019-12-01,2019-12-31,8317.0,31,268.2903225806452
154,2020-01-01,2020-01-31,7935.0,31,255.96774193548387
154,2020-02-01,2020-02-29,7895.0,29,272.2413793103448
154,2020-03-01,2020-03-31,6357.0,31,205.06451612903226
154,2020-04-01,2020-04-30,120.0,30,4.0
154,2021-09-01,2021-09-30,6588.0,30,219.6
154,2021-10-01,2021-10-31,6183.0,31,199.4516129032258
154,2021-11-01,2021-11-30,5476.0,30,182.53333333333333
154,2021-12-01,2021-12-31,5791.0,31,186.80645161290323
154,2022-01-01,2022-01-31,4390.0,31,141.61290322580646
154,2022-02-01,2022-02-28,4948.0,28,176.71428571428572
154,2022-03-01,2022-03-31,5750.0,31,185.48387096774192
154,2022-04-01,2022-04-30,5432.0,30,181.06666666666666
154,2022-05-01,2022-05-31,5809.0,31,187.38709677419354
154,2022-06-01,2022-06-30,5975.0,30,199.16666666666666
154,2022-07-01,2022-07-31,5210.0,31,168.06451612903226
154,2022-08-01,2022-08-31,5252.0,31,169.41935483870967
154,2022-09-01,2022-09-30,7140.0,30,238.0
154,2022-10-01,2022-10-31,7392.0,31,238.4516129032258
154,2022-11-01,2022-11-30,7460.0,30,248.66666666666666
154,2022-12-01,2022-12-31,6602.0,31,212.96774193548387
154,2023-01-01,2023-01-31,6925.0,31,223.38709677419354
154,2023-02-01,2023-02-28,7024.0,28,250.85714285714286
154,2023-03-01,2023-03-31,7773.0,31,250.74193548387098
154,2023-04-01,2023-04-30,6452.0,30,215.06666666666666
154,2023-05-01,2023-05-31,7925.0,31,255.6451612903226
154,2023-06-01,2023-06-30,7043.0,30,234.76666666666668
154,2023-07-01,2023-07-31,7250.0,31,233.8709677419355
154,2023-08-01,2023-08-31,7865.0,31,253.70967741935485
154,2023-09-01,2023-09-30,7579.0,30,252.63333333333333
160,2021-09-01,2021-09-30,1361.0,30,45.36666666666667
160,2021-10-01,2021-10-31,1943.0,31,62.67741935483871
160,2021-11-01,2021-11-30,1910.0,30,63.666666666666664
160,2021-12-01,2021-12-31,2085.0,31,67.25806451612904
160,2022-01-01,2022-01-31,1847.0,31,59.58064516129032
160,2022-02-01,2022-02-28,2146.0,28,76.64285714285714
160,2022-03-01,2022-03-31,2419.0,31,78.03225806451613
160,2022-04-01,2022-04-30,2819.0,30,93.96666666666667
160,2022-05-01,2022-05-31,3307.0,31,106.6774193548387
160,2022-06-01,2022-06-30,2570.0,30,85.66666666666667
160,2022-07-01,2022-07-31,2111.0,31,68.09677419354838
160,2022-08-01,2022-08-31,1940.0,31,62.58064516129032
160,2022-09-01,2022-09-30,2475.0,30,82.5
160,2022-10-01,2022-10-31,2292.0,31,73.93548387096774
160,2022-11-01,2022-11-30,2463.0,30,82.1
160,2022-12-01,2022-12-31,2226.0,31,71.80645161290323
160,2023-01-01,2023-01-31,2052.0,31,66.19354838709677
160,2023-02-01,2023-02-28,2463.0,28,87.96428571428571
160,2023-03-01,2023-03-31,2982.0,31,96.19354838709677
160,2023-04-01,2023-04-30,2141.0,30,71.36666666666666
160,2023-05-01,2023-05-31,2613.0,31,84.29032258064517
160,2023-06-01,2023-06-30,2594.0,30,86.46666666666667
160,2023-07-01,2023-07-31,2253.0,31,72.6774193548387
160,2023-08-01,2023-08-31,2686.0,31,86.64516129032258
160,2023-09-01,2023-09-30,2096.0,30,69.86666666666666
163,2021-09-01,2021-09-30,28027.0,30,934.2333333333333
163,2021-10-01,2021-10-31,34867.0,31,1124.741935483871
163,2021-11-01,2021-11-30,39889.0,30,1329.6333333333334
163,2021-12-01,2021-12-31,40488.0,31,1306.0645161290322
163,2022-01-01,2022-01-31,36200.0,31,1167.741935483871
163,2022-02-01,2022-02-28,12601.0,28,450.0357142857143
163,2022-03-01,2022-03-31,38064.0,31,1227.8709677419354
163,2022-04-01,2022-04-30,40909.0,30,1363.6333333333334
163,2022-05-01,2022-05-31,47396.0,31,1528.9032258064517
163,2022-06-01,2022-06-30,50699.0,30,1689.9666666666667
163,2022-07-01,2022-07-31,54016.0,31,1742.4516129032259
163,2022-08-01,2022-08-31,57603.0,31,1858.1612903225807
163,2022-09-01,2022-09-30,63300.0,30,2110.0
163,2022-10-01,2022-10-31,71239.0,31,2298.032258064516
163,2022-11-01,2022-11-30,73595.0,30,2453.1666666666665
163,2022-12-01,2022-12-31,65603.0,31,2116.2258064516127
163,2023-01-01,2023-01-31,59505.0,31,1919.516129032258
163,2023-02-01,2023-02-28,81115.0,28,2896.964285714286
163,2023-03-01,2023-03-31,50721.0,31,1636.1612903225807
163,2023-04-01,2023-04-30,54003.0,30,1800.1
163,2023-05-01,2023-05-31,64282.0,31,2073.6129032258063
163,2023-06-01,2023-06-30,62298.0,30,2076.6
163,2023-07-01,2023-07-31,66916.0,31,2158.5806451612902
163,2023-08-01,2023-08-31,69649.0,31,2246.7419354838707
163,2023-09-01,2023-09-30,68125.0,30,2270.8333333333335
21,2018-01-01,2018-01-31,35336.0,31,1139.8709677419354
21,2018-02-01,2018-02-28,37465.0,28,1338.0357142857142
21,2018-03-01,2018-03-31,39189.0,31,1264.1612903225807
21,2018-04-01,2018-04-30,43240.0,30,1441.3333333333333
21,2018-05-01,2018-05-31,46270.0,31,1492.5806451612902
21,2018-06-01,2018-06-30,45460.0,30,1515.3333333333333
21,2018-07-01,2018-07-31,42702.0,31,1377.483870967742
21,2018-08-01,2018-08-31,47567.0,31,1534.4193548387098
21,2018-09-01,2018-09-30,48627.0,30,1620.9
21,2018-10-01,2018-10-31,53468.0,31,1724.774193548387
21,2018-11-01,2018-11-30,44145.0,30,1471.5
21,2018-12-01,2018-12-31,47990.0,31,1548.0645161290322
21,2019-01-01,2019-01-31,45485.0,31,1467.258064516129
21,2019-02-01,2019-02-28,41327.0,28,1475.9642857142858
21,2019-03-01,2019-03-31,50925.0,31,1642.741935483871
21,2019-04-01,2019-04-30,52001.0,30,1733.3666666666666
21,2019-05-01,2019-05-31,59734.0,31,1926.9032258064517
21,2019-06-01,2019-06-30,53670.0,30,1789.0
21,2019-07-01,2019-07-31,54072.0,31,1744.258064516129
21,2019-08-01,2019-08-31,51496.0,31,1661.1612903225807
21,2019-09-01,2019-09-30,59961.0,30,1998.7
21,2019-10-01,2019-10-31,57730.0,31,1862.258064516129
21,2019-11-01,2019-11-30,51743.0,30,1724.7666666666667
21,2019-12-01,2019-12-31,50000.0,31,1612.9032258064517
21,2020-01-01,2020-01-31,53745.0,31,1733.7096774193549
21,2020-02-01,2020-02-29,50883.0,29,1754.5862068965516
21,2020-03-01,2020-03-31,44559.0,31,1437.3870967741937
21,2020-04-01,2020-04-30,28166.0,30,938.8666666666667
21,2020-05-01,2020-05-31,34058.0,31,1098.6451612903227
21,2020-06-01,2020-06-30,38444.0,30,1281.4666666666667
21,2020-07-01,2020-07-31,35757.0,31,1153.4516129032259
21,2020-08-01,2020-08-31,32812.0,31,1058.4516129032259
21,2020-09-01,2020-09-30,31166.0,30,1038.8666666666666
21,2020-10-01,2020-10-31,32278.0,31,1041.225806451613
21,2020-11-01,2020-11-30,28027.0,30,934.2333333333333
21,2020-12-01,2020-12-31,25979.0,31,838.0322580645161
21,2021-01-01,2021-01-31,25281.0,31,815.516129032258
21,2021-02-01,2021-02-28,21123.0,28,754.3928571428571
21,2021-03-01,2021-03-31,28568.0,31,921.5483870967741
21,2021-04-01,2021-04-30,28559.0,30,951.9666666666667
21,2021-05-01,2021-05-31,28597.0,31,922.483870967742
21,2021-06-01,2021-06-30,28520.0,30,950.6666666666666
21,2021-07-01,2021-07-31,28203.0,31,909.7741935483871
21,2021-08-01,2021-08-31,25889.0,31,835.1290322580645
21,2021-09-01,2021-09-30,31155.0,30,1038.5
21,2021-10-01,2021-10-31,29039.0,31,936.741935483871
21,2021-11-01,2021-11-30,25933.0,30,864.4333333333333
21,2021-12-01,2021-12-31,27023.0,31,871.7096774193549
21,2022-01-01,2022-01-31,22961.0,31,740.6774193548387
21,2022-02-01,2022-02-28,23435.0,28,836.9642857142857
21,2022-03-01,2022-03-31,27984.0,31,902.7096774193549
